,AAPL,AMZN,BSX,CI,COST,CVX,GOOGL,GS,HSBC,LMT,MCD,MRK,MSFT,PFE,QQQ,TSLA
0,45.68844223022461,84.45600128173828,34.31999969482422,173.22047424316406,191.240966796875,102.44827270507812,57.04499816894531,209.76524353027344,38.76717758178711,279.50689697265625,148.15145874023438,50.99368667602539,95.57286834716797,28.683536529541016,169.00001525878906,22.139999389648438
1,45.939308166503906,84.9375,33.84000015258789,171.18148803710938,191.59632873535156,102.06277465820312,57.40950012207031,208.4569549560547,38.74357986450195,275.8828125,148.36502075195312,51.08368682861328,95.81877136230469,28.683536529541016,169.88893127441406,22.851333618164062
2,45.56181716918945,85.24299621582031,31.729999542236328,168.6542205810547,190.8762664794922,102.05473327636719,57.21149826049805,209.53231811523438,38.775054931640625,275.1737976074219,148.23153686523438,51.20640563964844,95.38370513916016,28.620328903198242,169.87925720214844,22.985332489013672
3,45.58572006225586,86.19300079345703,32.5099983215332,167.8405303955078,191.82081604003906,101.60498046875,58.00550079345703,209.3709716796875,38.66493606567383,271.8824157714844,148.64981079101562,50.75297164916992,95.92279815673828,28.572917938232422,171.59915161132812,23.847999572753906
4,45.117431640625,85.79850006103516,32.959999084472656,167.572509765625,193.87815856933594,99.62123107910156,57.9635009765625,207.8207550048828,38.15369415283203,271.48846435546875,148.12477111816406,51.14044952392578,94.70272827148438,28.73094940185547,171.0000457763672,23.878000259399414
5,45.093536376953125,86.18949890136719,32.290000915527344,166.5003204345703,192.8401336669922,101.17127990722656,59.17900085449219,207.34584045410156,38.15369415283203,270.9457092285156,147.96458435058594,50.283016204833984,95.39315032958984,28.572917938232422,170.9012908935547,24.722000122070312
6,44.36483383178711,86.73899841308594,31.920000076293945,165.95469665527344,194.07449340820312,100.825927734375,58.93450164794922,204.59483337402344,37.8233642578125,264.8180847167969,146.79884338378906,50.316001892089844,95.39315032958984,28.620328903198242,170.4171600341797,23.503332138061523
7,44.558353424072266,87.50399780273438,32.22999954223633,168.21383666992188,194.495361328125,100.62513732910156,59.20349884033203,204.14678955078125,37.9492073059082,265.1156005859375,144.65431213378906,50.522117614746094,96.34843444824219,28.80997085571289,171.62750244140625,24.148000717163086
8,44.30988693237305,86.51100158691406,32.150001525878906,167.52462768554688,196.34698486328125,98.4566650390625,58.47200012207031,203.39407348632812,37.2963981628418,262.94476318359375,142.8479461669922,50.439674377441406,95.65798950195312,28.683536529541016,170.1363525390625,23.167333602905273
9,44.18086242675781,85.78350067138672,32.619998931884766,166.6439208984375,197.41307067871094,100.47254180908203,58.464500427246094,202.53382873535156,37.7132568359375,262.0694580078125,146.42510986328125,50.67875289916992,94.9675521850586,28.849472045898438,169.75872802734375,22.242000579833984
10,43.52384948730469,83.15750122070312,32.119998931884766,166.4237518310547,198.0208740234375,98.47274780273438,56.9640007019043,198.51937866210938,37.0919075012207,261.5355224609375,142.2072296142578,50.35721969604492,93.05704498291016,28.746746063232422,165.93402099609375,22.200666427612305
11,44.06380081176758,84.55449676513672,32.0,165.56219482421875,196.4685516357422,99.71760559082031,56.63100051879883,198.55519104003906,37.35932540893555,261.8067321777344,143.1860809326172,50.060420989990234,93.70963287353516,28.746746063232422,166.61181640625,22.799999237060547
12,43.999298095703125,83.02549743652344,31.850000381469727,165.4281768798828,196.41244506835938,101.19536590576172,55.84700012207031,197.30068969726562,36.62786865234375,258.0426330566406,140.08047485351562,49.367889404296875,92.25310516357422,28.612424850463867,164.34603881835938,22.96666717529297
